Name,Typ,Preis in euro,Region,Beschreibung,Alkoholgehalt,Weinstil,Herkunft,URL,Thumb
LE MORTELLE Botrosecco 2018,Rotwein,"
15,95€*
","Maremma, Toskana","

Notiz:
Die 1999 von Antinori übernommene Fattoria Le Mortelle in der Maremma gehört zu den weniger bekannten Weingütern des großen Italieners, Das könnte sich mit der aktuellen Edition Le Mortelle ändern. Dichtes Rubinrot mit violettem Saum prägt die Farbe. Das auffallende Bouquet zeigt vollreife Kirschen, sanfte Beerenfrucht, cremiges Eichenholz, Edelschokolade und einen Anflug balsamischer Noten. Am Gaumen mit jenem vielgestaltigen, verführerischen Reichtum, das nur ein Super-Tuscan dieses Zuschnitts mitbringt. Kraft vereinigt sich mit Finesse, Frucht mit Eleganz, Fassaromen mit harmonischer Weinsäure, dabei bleibt alles perfekt in der Waage gehalten und mit reifen Tanninen garniert. Auch der Klasse-Nachhall ist eines Super-Tuscans würdig. Dazu ein Bistecca alla fiorentina oder auch hausgemachte Pasta… Unwiderstehlich!
","<div class=""colC"">14,26% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/17750/2018-le-mortelle-botrosecco/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17750_0.jpg
CARPINETO Chianti Classico Riserva 2017,Rotwein,"
16,90€*
","Chianti Classico, Toskana","

Notiz:
Wie kommt ein Chianti Classico eigentlich zu dem Ehrentitel „Riserva“? Dazu braucht es eine Menge sorgfältiger Arbeitsschritte. Zunächst werden nur voll ausgereifte Trauben sortiert, die danach langsam fermentiert werden. Der Ausbau erfolgt im Fass, beim Carpineto sind das unterschiedlich große, aus slawonischer und französischer Eiche. Dort verweilt der Wein mindestens 12 Monate, bleibt danach 2 Monate im Edelstahl und reift nochmal 10 Monate auf der Flasche, bevor er das Weingut verlässt. So ein Aufwand lohnt sich: Schon das satte Rubinrot mit granatrotem Saum macht Lust auf den ersten Schluck. Das Duftpanorama umfasst Noten nach roten Kirschen, Brombeeren und Veilchen, dazu ein Hauch Kräuter und Rauch. Am Gaumen mit kräftigen, gleichwohl reifen Tanninen, präziser Struktur und einem Nachhall, der feine Anzeichen von Reife zeigt. Ganz wunderbar zu raffinierten Pasta-Rezepturen! 
","<div class=""colC"">13,77% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Italien,https://www.jacques.de/weine/1631/2017-carpineto-chianti-classico-riserva/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1631_0.jpg
PRÀ Morandina Valpolicella Ripasso 2018,Rotwein,"
18,95€*
","Valpolicella Superiore, Venetien","

Notiz:
Ein Valpolicella Ripasso, wie er schöner nicht sein könnte! Meisterhaft bringt dieser Wein die fruchtige Frische des Valpolicella mit der reichen Fülle des Amarone zusammen. Ausgewogenheit ist hier das Stichwort. Und so erstaunt es nicht, dass der Ripasso-Stil geradewegs zum Publikumsliebling aufgestiegen ist, erst recht kommt er aus so kundigen Händen wie die von Graziano Prà! Ein intensives, dichtes Rubinrot mit violetten Reflexen leuchtet im Glas. Das üppige Bouquet strotzt nur so voller reifer schwarzer Kirschen, die Gewürze wie Vanille und Zimt begleiten. Am Gaumen ist der Wein würzig, dabei mit großer Fruchtdichte, exzellent verbauter Weinsäure und viel Volumen. Das Finale weist eingekochte Pflaumen und einen raffinerten Hauch schwarzem Pfeffer auf. Toller Wein! 
","<div class=""colC"">14,35% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/13969/2018-pr-morandina-valpolicella-ripasso/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/13969_0.jpg
FARNITO Cabernet Sauvignon 2015,Rotwein,"
19,50€*
","Toscana, Toskana","

Notiz:
Der Farnito Cabernet Sauvignon genießt einen legendären Ruf und ist nach nunmehr fast 30 Jahrgängen einer der zuverlässigsten und dabei günstigsten Supertuscans. Die aktuelle Edition macht da keine Ausnahme. Dichtes Rubinrot in der Robe. Das feingliederige Bouquet offeriert roten Kirschen, Schwarze Johannisbeeren, duftiges Holz vom 10-monatigen Ausbau in Barriques und eine unnachahmliche Kräuternote, die so nur toskanische Cabernet Sauvignon aufweisen. Am Gaumen fest, kompakt, lebendig, vielschichtig, mit Riesenpotenzial gesegnet und einem herzhaft-würzigen Nachhall zeigend. Großes Cab-Kino! Dazu passt… Natürlich ein Bistecca alla fiorentina!
","<div class=""colC"">13,64% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/1601/2015-farnito-cabernet-sauvignon/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1601_0.jpg
ELENA LA LUNA 2018,Rotwein,"
25,00€*
","Barbera d'Alba, Piemont","

Notiz:
Es ist immer wieder erstaunlich, mit welcher Kraft manche italienischen Winzerfamilien zu Werke gehen. Die Sarottos im Piemont jedenfalls haben in den letzten Jahren den Ruf ihrer Weine emorm verbessert. Auch die aktuelle Edition des wirklich köstlichen Barbera Elena La Luna ist mit der genialen Formel ""Reife-Trauben-große-Tradition-moderne-Vinifizierung"" wieder richtig gut geworden. Dunkles, leuchtendes Rubinrot in der Robe. Das duftige Bouquet zaubert die ganze Palette eines gut gemachten Barbera hervor, mit reifen Kirschen, Brombeeren und Vanille, dazu Kräuter und eine dezente Gewürznote. Am Gaumen saftig, fruchtig, gleichzeitig aber auch dicht, ungemein konzentriert und ausgesprochen gut strukturiert, der Nachhall harmonisch, sehr voll und lang. Ein Wein, der große Eigenständigkeit mit überragender Güte vereint!
","<div class=""colC"">15,22% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/15900/2018-elena-la-luna/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/15900_0.jpg
GRAN PUMO D'ORO Primitivo Riserva 2018,Rotwein,"
25,90€*
","Primitivo di Manduria, Apulien","

Notiz:
Primitivo ist nach wie vor auf der Erfolgsspur und die große Nachfrage befeuert die Winzer im Süden Italiens, sich nicht auf ihren Lorbeeren auszuruhen, sondern das ganze Potenzial dieser großartigen Rebsorte freizulegen. Allen voran die Cantine San Marzano, die schon vor dem Primitivo-Boom mit exzellenten Weinen aus dieser Rebe brillierte. Wenn sich dann ein solch renommierter Primitivo-Spezialist vornimmt, einen ganz großen Wein zu erzeugen, dann ist die Erwartung riesig. Mit dem Gran Pumo d’Oro, eine Primitivo di Manduria Riserva aus 60 Jahre alten Alberello-Reben, erfüllt San Marzano diese mit Leichtigkeit und legt die Messlatte nun sehr, sehr hoch. Das geht los mit dem tief dunklen Rubin mit fast schwarzem Kern und geht weiter mit opulenter Duftfülle nach Kirschkonfitüre, reifen, süßen Pflaumen, Bourbon-Vanille, Edelschoko, Mokkabohnen und einem Hauch Kräuter. Am Gaumen voll, üppig, sämig, reich mit edlen Tanninen und dichter Struktur vom 18 Monate langen Ausbau im Eichenfass. Der Nachhall will und will nicht enden. Ein großer Primitivo, ein vinophiler Leuchtturm Apuliens. 
","<div class=""colC"">14,37% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/17020/2018-gran-pumo-d-oro-primitivo-riserva/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/17020_0.jpg
PAOLO MANZONE Barolo 2016,Rotwein,"
27,00€*
","Barolo, Piemont","

Notiz:
Paolo Manzone steht für klassischen, tiefgründigen, langlebigen Barolo und kaum ein zweiter Winzer im Piemont lebt diesen Wein wie er. Das liegt einmal an seinem Charakter, der Mann ist die personifizierte Begeisterung, was ihn allerdings nicht davon abhält mit großer Präzision zu arbeiten. So präsentiert er auch mit seiner aktuellen Edition, einen Wein von unglaublicher Komplexität. Mit hellem Rubinrot steht er im Glas. Der betörende Duft mit Amarenakirschen, Leder, Unterholz, reifen Feigen und Fassnoten lässt einen lange schwelgen. Am Gaumen ungemein dicht, stoffig, kräftiges Tannin trifft auf dezente Holznoten, der Nachhall zeigt ein Riesen-Reifepotenzial. Braucht Luft, wenn er jung getrunken wird und passt sehr gut zu einem würzigen Essen wie etwa Steinpilz-Risotto oder Wild mit kräftigen Saucen. 
","<div class=""colC"">14,40% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/1577/2016-paolo-manzone-barolo/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1577_0.jpg
FRANCO FIORINA Barolo 2015,Rotwein,"
27,90€*
","Barolo, Piemont","

Notiz:
Jedes Mal, wenn der Name „Barolo“ erklingt, erwärmt sich das Herz vieler Weinfans. Und das aus gutem Grund, gehört der italienische Klassiker doch ohne Zweifel zu den ganz großen Weinen der Welt. Das liegt auch in seiner Einmaligkeit begründet. Während andere hochwertige Rebsorten wie Cabernet Sauvignon oder Syrah in vielen Teilen der Welt exzellente Ergebnisse hervorbringen, ist der Nebbiolo - aus der jeder Barolo erzeugt wird - außerhalb des Piemonts kaum vertreten, schon gar nicht in Form bedeutender Weine. Es bleibt also lokalen Winzern wie Stefano Farina vorbehalten, aus Nebbiolo langlebiger Weinschätze zu vinifizieren. Und das macht er richtig gut: Herrlich schon das funkelnde Kirschrot mit rubinroten Reflexen in der Farbe. Das anziehende Bouquet zeigt eine erstaunliche Bandbreite mit Früchten wie reifen Pflaumen und getrockneten Feigen, Fassnoten wie Rauch und Mokka, florale Noten mit Veilchen und Rose und würzige Aspekte mit Süßholz und mediterranen Kräutern. Am Gaumen vielförmig, reizvolles Wechselspiel von reifer Frucht, dezent verbautem Fass und würzigen Kräutern, der Nachhall schon mit feiner Reife und kräftiger Nebbiolo-Charakteristik beschenkt.
","<div class=""colC"">14,66% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/1773/2015-franco-fiorina-barolo/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1773_0.jpg
SAROTTO Barbaresco Riserva 2010,Rotwein,"
32,00€*
","Barbaresco, Piemont","

Notiz:
Barbaresco Riserva… Bei diesem Namen läuft Nebbiolo-Fans ein wohliges Schauer über den Rücken: ist hier doch höchster Weingenuss garantiert. Denn erst nach 10, 15 oder 20 Jahren erreicht eine gut gemachte Barbaresco Riserva ihre volle Reife. Und was früher gang und gäbe war, nämlich, dass Weinhändler reife Bouteillen im Stock hatten, ist heute eher die Ausnahme. Freuen Sie sich also auf ein ganz besonderes Wein-Erlebnis, das mit einem funkelnden Granatrot mit kupferfarbenem Saum beginnt. Das vielgestaltige Bouquet offeriert getrocknete Früchte wie Feigen, Datteln und Pflaumen, dazu herbe Gewürze, mediterrane Kräuter und Noten von Leder, Unterholz und Lakritze. Am Gaumen enorm präsent, reiche Tanninstruktur, tolle Sämigkeit und immer noch präsente Weinsäure, ein Nachklang, der nochmal den ganzen Mund ausfüllt. Der perfekte Wein zu Wild, Pilzen, geschmortem Lamm und Rind.   
","<div class=""colC"">14,26% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/16459/2010-sarotto-barbaresco-riserva/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16459_0.jpg
SARTORI Corte Brà Amarone Riserva 2013,Rotwein,"
35,50€*
","Amarone della Valpolicella, Venetien","

Notiz:
Einzigartig, was für einen großartigen Amarone-Film Andrea Santori hier abspielt und eindrucksvoll beweist, dass er die Königsdisziplin eines Veneto-Winzers aus dem Effeff beherrscht. Bereits die tief dunkelrote Farbe dieses Amarone della Valpolicella Riserva weist unzweifelhaft auf Kraft und Tiefe hin. Erst recht aber das intensive Bouquet, das Großes ankündigt: saftige Waldbeeren, eingekochte Kirschen, Haselnüsse, Pruneaux d’Agen, Süßholz, Vanille und Edelschoko geben sich ein verführerisches Stelldichein. Am Gaumen treffen enorme Konzentration und üppige Fülle auf feinreife Tannine und sämigem Trinkfluss. Das hat Stil, bis ins ausgedehnte Finale hinein. Ein Klassewein, eine große Amarone Riserva!
","<div class=""colC"">15,35% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/18230/2013-sartori-corte-br-amarone-riserva/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/18230_0.jpg
PRÀ Amarone 2015,Rotwein,"
44,00€*
","Amarone della Valpolicella, Venetien","

Notiz:
Er ist der Rotwein-König Venetiens: der Amarone! Und unter den kundigen Händen von Graziano Prà wird aus dem König ein Kaiser: sattes tiefes Purpurrot in der Farbe. Das opulente Bouquet duftet nach Datteln, reifen Feigen, Pruneaux d'Agen, dazu eine herzhafte Kräuternote, Karamell und Bitterschokolade. Am Gaumen voluminös, sehr feste Struktur bei großzügigen Tanninen zeigend, mundfüllend, unendlich lang und doch mit genügend Frische, um die Opulenz im Zaum zu halten. Das ist großer italienischer Rotwein, mit einem gewaltigen Reife-Potenzial! 
","<div class=""colC"">16,15% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/16103/2015-pr-amarone/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16103_0.jpg
TERRE DEL SOLE Nero d'Avola 2019,Rotwein,"
7,90€*
","Sicilia, Sizilien","

Notiz:
Es beeindruckt, mit welcher Souveränität die Cantine Rallo klassisch-sizilianische Rebsorten interpretiert. Klar, dass dabei Nero d’Avola in der vorderen Reihe steht, ist er doch ein Aushängschild des Weinbaus der Mittelmeerinsel. Schön anzusehen wie der Wein mit einem kräftigen Kirschrot ins Glas fließt. Das betörende Bouquet bietet saftige Süßkirschen, reife Pflaumen, dazu Anklänge von Röstaromen wie Tabak und ein Hauch von Gewürzen. Am Gaumen ist der Terre del Sole kraftvoll, unterlegt mit guter Tanninstruktur und einer saftigen Weinsäure, die begeistert! Der Nachhall zeigt nochmal viel Frucht, mediterranen Schmelz und gute Balance. Ein toller Wein zu Pasta und geschmortem Lamm.
","<div class=""colC"">12,90% Vol.</div>","<div class=""colC"" itemprop=""color"">mittelkräftig &amp; ausgewogen</div>",Italien,https://www.jacques.de/weine/16946/2019-terre-del-sole-nero-d-avola/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/16946_0.jpg
PARADISO Nonno Angelo 2019,Rotwein,"
19,90€*
","Puglia, Apulien","

Notiz:
Sie ist eine der großen Weinschätze Süditaliens und steht zu Unrecht im Schatten des übermächtigen Primitivo: die Rebsorte Nero di Troia! Nimmt sich dann noch ein Könner wie Angelo Paradiso der Sache an, dann wartet Großes im Glas. Typisch für einen Nero di Troia ist die undurchdringliche Farbe mit kräftigen violetten Reflexen. Das üppige Bouquet strotzt nur so vor dunklen Beeren, schwarzen Pflaumen, gerösteten Mandeln und einem genialen Touch Eichenholz. Am Gaumen samtig und fest zugleich, reife Tannine treffen auf hohe Extraktdichte und langen Nachhall. Ein Vino Rosso zum Schwärmen, der noch viele Jahre der Reife vor sich hat. 
","<div class=""colC"">14,90% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/18318/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/18318_0.jpg
LA PODERINA Brunello di Montalcino 2015,Rotwein,"
35,00€*
","Brunello di Montalcino, Toskana","

Notiz:
„Die Weine von La Poderina versäumen es selten, mir ein Lächeln ins Gesicht zu zaubern. Es erfordert eine gehörige Portion Disziplin, das Glas bei der Verkostung dieser herrlichen Weine abzusetzen“, schrieb der Weinautor Antonio Galloni, damals in Diensten bei Robert Parker’s Wine Advocate. Das bringt die Sache auf den Punkt. Der Brunello di Montalcino von La Poderina ist nicht nur ein großer Wein, er ist auch ungemein verführerisch. Mit seinem dichten Rubinrot geht es los, dem ein opulenter Duft nach reifen Pflaumen, Brombeeren, Kuba-Tabak, Vanille und Walnüssen folgt. Am Gaumen harmonisch, cremig, stoffig und mit Grip, öffnet ein weites Panorama und zeigt ein eindrucksvolles Finale.  
","<div class=""colC"">13,95% Vol.</div>","<div class=""colC"" itemprop=""color"">körperreich &amp; vollmundig</div>",Italien,https://www.jacques.de/weine/1570/2015-la-poderina-brunello-di-montalcino/?cPath=6_31,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/1570_0.jpg
PRINCIPIO Garnacha 2020,Rotwein,"
5,95€*
",Vino de España,"

Notiz:
Garnacha pur, Garnacha zum Verlieben. Wie die Bodega Pirineos die altehrwürdige Rebsorte in Szene setzt, das hat Niveau; Schon die leuchtende granatrote Farbe weist auf ein köstliches Wein-Erlebnis hin. Das duftige Bouquet mit roten und schwarzen Beeren, Kirschen und dezenter Kräuterwürzigkeit lädt zum nächsten Schritt ein, um dann am Gaumen mit saftigen Tanninen, fruchtiger Struktur und einem köstlichen Nachhall nochmals zu beweisen, dass Garnacha richtig gute Weine hervorbringt.
","<div class=""colC"">14,00% Vol.</div>","<div class=""colC"" itemprop=""color"">jung &amp; fruchtig</div>",Spanien,https://www.jacques.de/weine/18095/2020-principio-garnacha/?cPath=6_13,https://d3r736iq305k8w.cloudfront.net/product_images/popup_images/18095_0.jpg
